date,temp_avg,temp_sd,day_of_year,year
2012-03-12,6.965233578401453,0.06709348887409132,72,2012
2012-03-20,6.829022743083812,0.12672813825185256,80,2012
2012-03-28,7.309944774165298,0.042611429538930566,88,2012
2012-04-05,7.584744265585234,0.24040532403230583,96,2012
2012-04-13,8.847163951758182,0.18809116917511032,104,2012
2012-04-21,9.996227479750111,0.10126498980348639,112,2012
2012-04-29,10.100457359762753,0.8444853742905776,120,2012
2012-05-07,10.158135558619644,0.4636893980648202,128,2012
2012-05-15,12.984444358132102,0.2192815921964712,136,2012
2012-05-23,12.136458252415512,0.42510717794112346,144,2012
2012-05-31,14.04683442549272,0.7584362232936557,152,2012
2012-06-08,14.264871597290039,0.11790350177701345,160,2012
2012-06-16,14.171235691417348,0.23548050254818306,168,2012
2012-06-24,15.700854561545633,0.3352265871313982,176,2012
2012-07-02,14.854894515006773,0.37339041548544066,184,2012
2012-07-10,18.91616410920114,0.19117565981312046,192,2012
2012-07-18,20.050715614767636,0.17535715266289054,200,2012
2012-07-26,19.189251350634027,0.3615703113932874,208,2012
2012-08-03,18.571033419984758,0.29246319168451007,216,2012
2012-08-11,18.70885976155599,0.8203338531845643,224,2012
2012-08-19,19.73660388137355,0.3402402787873566,232,2012
2012-08-27,18.174563841386274,0.1434836814806924,240,2012
2012-09-04,16.66398505008582,0.25154153023278353,248,2012
2012-09-12,15.65843183854047,0.31358844939714486,256,2012
2012-09-20,15.742038669008197,0.1824278026458521,264,2012
2012-09-28,14.79178726311886,0.25800107558146634,272,2012
2012-10-06,12.800276055055505,0.40307832400776444,280,2012
2012-10-14,13.502500216166178,0.22479347393356466,288,2012
2012-10-22,10.690712321888316,0.6822569796260688,296,2012
2012-10-30,9.778021267482213,0.44442325179476955,304,2012
2012-11-07,9.456766093218768,0.15211149390190717,312,2012
2012-11-15,8.88458694352044,0.10830006209271366,320,2012
2012-12-01,8.338318628423353,0.2039226735302303,336,2012
2012-12-09,8.112600739796957,0.4182186759262616,344,2012
2012-12-17,7.508553765036843,0.1846346332947312,352,2012
2012-12-25,6.798185073412382,0.11874892604573807,360,2012
2012-12-31,6.207754826545715,0.27885021428428247,366,2012
2013-01-08,6.6107200384140015,0.17728911209342668,8,2013
2013-01-16,6.468526809446273,0.33136345800593225,16,2013
2013-01-24,6.340511851840549,0.23903421735181818,24,2013
2013-02-01,6.849615343685808,0.39968873032918456,32,2013
2013-02-09,6.631214843076818,0.1869833869728106,40,2013
2013-02-17,6.42023001398359,0.6334353820362463,48,2013
2013-02-25,7.35983829498291,0.34327112376103547,56,2013
2013-03-05,7.334841980653651,0.05702558854208196,64,2013
2013-03-13,8.12486202066595,0.1013637382214324,72,2013
2013-03-21,7.786062932783557,0.06175003966409955,80,2013
2013-03-29,8.159060059171734,0.24817365739902925,88,2013
2013-04-06,9.649380308209043,0.3678042747505752,96,2013
2013-04-14,9.931295481595127,0.1865276011452424,104,2013
2013-04-22,10.379509203361742,0.16243100616082523,112,2013
2013-04-30,10.839715264060281,0.2171339835186274,120,2013
2013-05-08,13.063953919844193,0.37819558786875757,128,2013
2013-05-16,15.24121169386239,0.7932198492161735,136,2013
2013-05-24,13.886260234948361,0.21678204947849,144,2013
2013-06-01,13.80389195222121,0.31688430666615897,152,2013
2013-06-09,14.806006807269473,0.17839875970911792,160,2013
2013-06-17,16.444051527207897,0.3246477630551055,168,2013
2013-06-25,16.81402064814712,0.4632888006615403,176,2013
2013-07-03,20.582775462757457,0.359052476736395,184,2013
2013-07-11,18.422195434570312,0.3819466183245069,192,2013
2013-07-19,18.659979988546933,0.3545184697540059,200,2013
2013-07-27,19.873644395308062,0.24630244180672958,208,2013
2013-08-04,18.819997170392206,0.26863096751349086,216,2013
2013-08-12,20.297883582837652,0.10795328825186029,224,2013
2013-08-20,17.462540857719652,1.0188243042173803,232,2013
2013-08-28,19.161501855561227,0.2342544724651564,240,2013
2013-09-05,17.426148905898586,0.3626714227322427,248,2013
2013-09-13,18.715676798964992,0.30812533787315916,256,2013
2013-09-21,15.785744313840512,0.21642134226677415,264,2013
2013-09-29,14.113578936632942,0.4278152688136643,272,2013
2013-10-15,11.893316586812338,0.10762530177964602,288,2013
2013-10-23,11.772399216890335,0.4985738124373738,296,2013
2013-10-31,11.367901241078096,0.1267524930479746,304,2013
2013-11-08,10.264252265294393,0.09235865102176168,312,2013
2013-11-16,9.887526048932756,0.05020732286853325,320,2013
2013-11-24,8.93241792566636,0.123750512407532,328,2013
2013-12-02,8.36083698272705,0.3798186709021796,336,2013
2013-12-10,7.80363197037668,0.07092985180822024,344,2013
2013-12-18,7.595025231761317,0.232539875799414,352,2013
2013-12-26,7.816902730200026,0.29161491014686564,360,2013
2013-12-31,7.180820811878551,0.9066246626501081,365,2013
2014-01-08,7.524455792976148,0.26034439607961646,8,2014
2014-01-24,6.528585237615249,0.26369773422283976,24,2014
2014-02-01,7.1513916151864185,0.11581066312528561,32,2014
2014-02-09,7.027885137285505,0.13018057384374937,40,2014
2014-02-17,6.942825402532305,0.25779620697351324,48,2014
2014-02-25,6.838100531521966,0.23574664889214492,56,2014
2014-03-13,7.227753509174693,0.1524518175210978,72,2014
2014-03-21,7.647374433629653,0.22326150817455429,80,2014
2014-03-29,8.014636627833049,0.19728035899890478,88,2014
2014-04-06,9.329598672928348,0.074316450965124,96,2014
2014-04-14,10.516182003599225,0.18378276136383828,104,2014
2014-04-22,10.29509538219821,0.10657232354776938,112,2014
2014-04-30,11.09233180214377,0.415659985429757,120,2014
2014-05-08,11.633896856596976,0.5863160844405106,128,2014
2014-05-16,14.045721429767031,1.0690185845936777,136,2014
2014-05-24,15.073415387061335,0.895768998044723,144,2014
2014-06-01,16.108317577477656,0.22165115370621793,152,2014
2014-06-09,15.888040340307986,0.3342141105419141,160,2014
2014-06-17,17.058382670084637,0.29993960987686186,168,2014
2014-06-25,17.31288271936877,0.6525492663971384,176,2014
2014-07-03,18.589455286661785,0.24957407416543984,184,2014
2014-07-11,18.60543609387947,0.25797591359935923,192,2014
2014-07-19,20.162858442826703,0.19110549645557515,200,2014
2014-07-27,18.944345289661037,0.12667723826644087,208,2014
2014-08-04,20.45462614117247,0.12116827272405747,216,2014
2014-08-12,20.38040964531176,0.24715280120126293,224,2014
2014-08-20,19.93499929254705,0.15382792234278686,232,2014
2014-08-28,19.953740380027078,0.34997599150788455,240,2014
2014-09-05,17.52280772816051,0.23002687407553826,248,2014
2014-09-13,17.985923935385312,0.1253440769919192,256,2014
2014-09-21,17.858433835646686,0.19181754233254436,264,2014
2014-09-29,15.193489999482125,0.7172521293124826,272,2014
2014-10-07,14.915396112384219,0.2885536071622913,280,2014
2014-10-15,13.871796376777418,0.8910380241564563,288,2014
2014-10-23,10.529999732971191,0,296,2014
2014-10-31,11.606630044824938,0.1283062977807023,304,2014
2014-11-08,11.140519414629255,0.11943323185931672,312,2014
2014-11-16,9.85663072268168,0.3741029142550918,320,2014
2014-11-24,9.5067847304874,0.1705339548446065,328,2014
2014-12-02,8.824346542358398,0.16367370007989093,336,2014
2014-12-10,7.993017715566299,0.2805078724490647,344,2014
2014-12-18,8.550860508068189,0.21540399075429362,352,2014
2014-12-26,8.047108061173383,0.22621015578904138,360,2014
2014-12-31,7.691800033344942,0.22888464609220188,365,2014
2015-01-16,7.565243666512625,0.6337504795802186,16,2015
2015-01-24,7.314592644572258,0.2545700798609936,24,2015
2015-02-01,7.967544269561768,0.07790859954036836,32,2015
2015-02-17,8.714773430543787,0.04268358700875505,48,2015
2015-02-25,8.644968397477093,0.054650837028432125,56,2015
2015-03-05,8.434444679933435,0.13971411752711765,64,2015
2015-03-13,8.777460387258818,0.05263805605084925,72,2015
2015-03-21,8.65500009059906,0.17761364389090106,80,2015
2015-04-06,10.07113182183468,0.14598239619067155,96,2015
2015-04-14,11.115230896893669,0.2269401252101231,104,2015
2015-04-22,11.55628623384418,0.17250510247613615,112,2015
2015-04-30,11.835720958131732,0.36148738881124853,120,2015
2015-05-08,12.746107332634203,0.21059865377566914,128,2015
2015-05-16,14.731906572977701,0.3528892470706542,136,2015
2015-05-24,16.749719937642414,0.4623526145404688,144,2015
2015-06-01,17.988097190856934,0.26226421862742094,152,2015
2015-06-09,18.84400714527477,0.14674973026459262,160,2015
2015-06-17,17.3640430912827,0.525692197918822,168,2015
2015-06-25,18.19414352648186,0.3061073568286751,176,2015
2015-07-03,20.082908861564867,0.6926660357495439,184,2015
2015-07-11,18.856726906516336,0.25207936145594456,192,2015
2015-07-19,18.555712053852698,0.21912155442492906,200,2015
2015-07-27,18.53646995082046,0.5643036152631707,208,2015
2015-08-04,20.007858276367188,0.2769987796234901,216,2015
2015-08-12,18.78018806919907,0.07861492276558954,224,2015
2015-08-20,18.80060936422909,0.45819770478053934,232,2015
2015-08-28,18.18247014825994,0.38784177598036873,240,2015
2015-09-05,14.980396790937943,0.5258452127369686,248,2015
2015-09-13,15.954795490611684,0.2420696919115902,256,2015
2015-09-21,13.895132931795986,0.37806348618633845,264,2015
2015-09-29,13.989120916886764,0.06204488082936941,272,2015
2015-10-07,14.251996769624597,0.10502895955294561,280,2015
2015-10-15,12.886778137900613,0.1583681094658501,288,2015
2015-10-23,12.524420317481546,0.35242493081650184,296,2015
2015-10-31,11.755726870368509,0.2679066816006483,304,2015
2015-11-08,11.129211160871717,0.30508454211197467,312,2015
2015-11-16,10.03052822319237,0.33706082890754846,320,2015
2015-11-24,9.141855800853056,0.21359365097401992,328,2015
2015-12-02,8.717675798079547,0.26175562113395834,336,2015
2015-12-10,9.095537185668945,0.15155656580414736,344,2015
2015-12-18,8.650957175663539,0.17881499996177255,352,2015
2015-12-26,7.63322013797182,0.11831457005003793,360,2015
2015-12-31,6.813101927439372,0.1103841886116689,365,2015
2016-01-08,6.430948503089674,0.3263176927063985,8,2016
2016-01-16,7.160152857644217,0.20862860460791202,16,2016
2016-01-24,7.424217224121094,0.31514139111567574,24,2016
2016-02-01,7.093104662718596,0.11912351043981496,32,2016
2016-02-09,7.335111618041992,0.12373427865472277,40,2016
2016-02-17,7.739480157052317,0.11574742370252386,48,2016
2016-02-25,7.827559190637925,0.09799097042880796,56,2016
2016-03-04,7.892127330486591,0.052177465899602524,64,2016
2016-03-12,5.969222664833069,1.0909239489760407,72,2016
2016-03-20,8.465768028708066,0.10933893418820236,80,2016
2016-03-28,9.16461909258807,0.30950534805217006,88,2016
2016-04-05,11.561645623409387,0.09785971297760494,96,2016
2016-04-13,11.207725496003121,0.19355429744170785,104,2016
2016-04-21,14.17613749668516,0.14727425863624574,112,2016
2016-04-29,12.43758149580522,0.08970905589402194,120,2016
2016-05-07,13.503549315712668,0.3694716522503691,128,2016
2016-05-15,14.203265836161952,0.33273168946503157,136,2016
2016-05-23,14.358386299826883,0.1614125319208499,144,2016
2016-05-31,15.958607904838793,0.3958864040369312,152,2016
2016-06-08,17.368758288296785,0.376770273121292,160,2016
2016-06-16,15.704699929555257,0.27685391397236825,168,2016
2016-06-24,17.092167536417644,0.09716173012133977,176,2016
2016-07-02,18.74606970584754,0.3408830397469194,184,2016
2016-07-10,18.015192725441672,0.15663367770222256,192,2016
2016-07-18,19.234507936419863,0.40013750728341757,200,2016
2016-07-26,20.840389425104316,0.4670435727467813,208,2016
2016-08-03,19.812324234933563,0.5177913830291421,216,2016
2016-08-11,18.205569642962832,0.284796827164899,224,2016
2016-08-19,18.746703708873074,0.7735319102152892,232,2016
2016-08-27,17.436413967248164,0.4954494745837801,240,2016
2016-09-04,16.700796927175215,0.4156419339114705,248,2016
2016-09-12,16.323129429536706,0.21118483034964364,256,2016
2016-09-20,15.508204880882712,0.4246059159028686,264,2016
2016-09-28,14.84974619921516,0.157419420719597,272,2016
2016-10-06,13.196017371283638,0.5187581843133456,280,2016
2016-10-14,12.260091127668108,0.2111836690901369,288,2016
2016-10-22,11.20381571451823,0.08076827028724533,296,2016
2016-11-07,10.49705962340037,0.10204118069507678,312,2016
2016-11-15,11.187449570858117,0.058873561529852,320,2016
2016-11-23,9.866206505719353,0.07526556642120949,328,2016
2016-12-01,9.118491490681967,0.14124365252301205,336,2016
2016-12-09,8.176964421426096,0.11864269475915849,344,2016
2016-12-17,6.385399731722745,0.5639368856633542,352,2016
2016-12-25,8.638123379813301,0.5888862841797184,360,2016
2016-12-31,7.587136720356188,0.6602893095097306,366,2016
2017-01-08,6.721473896142208,0.21813009374806785,8,2017
2017-01-16,6.702746492443663,0.1419994154178417,16,2017
2017-01-24,7.876355462604099,0.4742109373909356,24,2017
2017-02-01,7.163605390276228,0.16441418837068253,32,2017
2017-02-17,7.2604929839863495,0.1346956407160798,48,2017
2017-02-25,7.032618031782262,0.12333684071299501,56,2017
2017-03-05,7.011244896480015,0.19721771683903985,64,2017
2017-03-13,6.050619059595569,0.5336812394522689,72,2017
2017-03-21,7.553317214503433,0.04455382233380273,80,2017
2017-04-06,8.457068038709236,0.06766318906648554,96,2017
2017-04-14,7.499008831224944,0.5701887345929838,104,2017
2017-04-22,10.061129504236682,0.5506532703901923,112,2017
2017-04-30,10.54603420604359,0.4901144646214125,120,2017
2017-05-08,12.22551071282589,0.5896164864015779,128,2017
2017-05-16,11.03219985961914,0.5777553734308295,136,2017
2017-05-24,13.946831500891482,0.49842408657473014,144,2017
2017-06-01,16.016295606439765,1.060888252048815,152,2017
2017-06-09,15.316448067173813,0.5098857498044205,160,2017
2017-06-17,16.526388076043897,0.9431176469096865,168,2017
2017-06-25,16.06403298811479,0.3093608769383764,176,2017
2017-07-03,17.786251068115234,0.38930671891161966,184,2017
2017-07-11,19.85337783351089,0.30355019353979007,192,2017
2017-07-19,20.336558659871418,0.4689496832193136,200,2017
2017-07-27,18.409929969094016,0.2369410738811257,208,2017
2017-08-04,19.105653127034504,0.2653911178673835,216,2017
2017-08-12,19.61278059988311,0.27371769541758595,224,2017
2017-08-20,18.67227347237723,0.32038458576933077,232,2017
2017-08-28,19.36702317902536,0.12923504535311228,240,2017
2017-09-05,19.803091164791223,0.08593657997264403,248,2017
2017-09-13,18.137569427490234,0.19416444004072772,256,2017
2017-09-21,15.102540796453303,0.41508753877637883,264,2017
2017-09-29,15.354446439182057,0.1275437834109782,272,2017
2017-10-07,14.215841882369098,0.14777971077776675,280,2017
2017-10-15,12.48570671081543,0.0850957548479365,288,2017
2017-10-23,10.32564575441422,0.23762394200403675,296,2017
2017-10-31,11.239656055674834,0.13470052003008232,304,2017
2017-11-08,9.702330869786879,0.22130344244895797,312,2017
2017-11-24,9.089712060016135,0.38912407699853263,328,2017
2017-12-02,8.816169440746307,0.1489147474277893,336,2017
2017-12-10,7.247016959720188,0.17179534719052628,344,2017
2017-12-18,6.910183304234555,0.28390869747399705,352,2017
2017-12-26,7.248607214759378,0.11939647236681791,360,2017
2017-12-31,6.746018695831299,0.2700234597267366,365,2017
2018-01-08,5.288623549721458,0.2875644555780933,8,2018
2018-01-16,5.9911223925077,0.5198182255800238,16,2018
2018-01-24,8.210344409942627,0.26305631868133467,24,2018
2018-02-09,7.750290598188128,0.15567384694663955,40,2018
2018-02-17,7.47553995677403,0.10852691855425232,48,2018
2018-02-25,6.4037441365859085,0.236213508487542,56,2018
2018-03-05,6.80866744177682,0.13898035994772984,64,2018
2018-03-13,7.849143635142934,0.1569667068448248,72,2018
2018-03-21,8.256925610934987,0.056321068706225705,80,2018
2018-03-29,8.429460727807248,0.25542350401190533,88,2018
2018-04-06,7.864621607462565,0.23820553362222144,96,2018
2018-04-14,8.963711984695927,0.5231144843387243,104,2018
2018-04-22,10.007330248432774,0.16927468412116797,112,2018
2018-04-30,11.521110592466412,0.5606172354444793,120,2018
2018-05-08,12.843993433060184,0.2749867992186954,128,2018
2018-05-16,15.333652294043338,0.37582408271747736,136,2018
2018-05-24,17.142643610636394,0.46016384921542247,144,2018
2018-06-01,17.002350315903172,0.20694913359153694,152,2018
2018-06-09,15.068290306971623,0.4180120074445666,160,2018
2018-06-17,15.827162193529533,0.20262475356547052,168,2018
2018-06-25,17.680241671475496,0.4099933400391081,176,2018
2018-07-03,17.052781217238483,0.21879646683267145,184,2018
2018-07-11,18.54325363852761,0.29978908116366493,192,2018
2018-07-19,18.34660668806596,0.25274895265700065,200,2018
2018-07-27,19.179894187233664,0.23655124051311768,208,2018
2018-08-04,21.71000844782049,0.715008530760767,216,2018
2018-08-12,21.888663205233488,0.2828068108097936,224,2018
2018-08-20,19.719687574050006,0.2931369564749241,232,2018
2018-08-28,18.345953565655332,0.1840831716049408,240,2018
2018-09-05,17.938432982473664,0.1760156623515981,248,2018
2018-09-13,17.035293290109344,1.0218031554423799,256,2018
2018-09-21,14.832663680567887,0.3437557533955022,264,2018
2018-09-29,14.13930826476126,0.15291580848350647,272,2018
2018-10-07,12.489335320212625,0.13727394146692662,280,2018
2018-10-15,12.650830813816615,0.052892563126985856,288,2018
2018-10-23,12.386863007264978,0.1767662045502117,296,2018
2018-10-31,10.815999507904053,0.3368040615098247,304,2018
2018-11-08,10.681071472167968,0.06006722226889389,312,2018
2018-11-16,9.701681109035716,0.23075808629795774,320,2018
2018-11-24,9.117051833016532,0.2254857908698632,328,2018
2018-12-02,8.446968287229538,0.10821722484436459,336,2018
2018-12-10,7.931767407585593,0.1641226035327446,344,2018
2018-12-18,8.315754254659018,0.11823957085492046,352,2018
2018-12-26,8.691048362038352,0.10323098008718484,360,2018
2018-12-31,7.987130040707796,0.13705356711727518,365,2018
2019-01-08,8.087163461957658,0.21552501267241675,8,2019
2019-01-16,7.758163057054792,0.25451845959676483,16,2019
2019-01-24,7.606037902832031,0.4337732572497995,24,2019
2019-02-01,6.5197431700570245,0.19101192496240266,32,2019
2019-02-09,6.766280521046031,0.08519927272586947,40,2019
2019-02-17,6.051794528961182,0.19527522956105106,48,2019
2019-02-25,6.553412633783677,0.09816463413396558,56,2019
2019-03-05,6.601540186825921,0.12842559980516666,64,2019
2019-03-13,6.908622601452996,0.08196202632161105,72,2019
2019-03-21,8.871955149101488,0.16181213678789214,80,2019
2019-03-29,9.093389482209176,0.19202277045555025,88,2019
2019-04-06,11.128482269518303,0.6165867688013379,96,2019
2019-04-14,9.703718503316244,0.1724049586943664,104,2019
2019-04-22,10.352980836232502,0.16048737693257017,112,2019
2019-04-30,10.532996553363223,0.18035759370965143,120,2019
2019-05-08,12.191382205847537,0.7449974254895771,128,2019
2019-05-16,16.521605925126508,1.0742044226473315,136,2019
2019-05-24,14.97988325176817,0.4443607914707926,144,2019
2019-06-01,16.344913829456676,0.4090279006501519,152,2019
2019-06-09,17.1507774699818,0.3192634495734655,160,2019
2019-06-17,18.829508925929215,0.41934699304154593,168,2019
2019-06-25,16.994335679446948,0.34649157063392455,176,2019
2019-07-03,18.70068457632354,0.19589492462147376,184,2019
2019-07-11,15.556225204467774,1.4230351975586777,192,2019
2019-07-19,18.298528895658606,0.4541268734747846,200,2019
2019-07-27,19.984976450602215,0.3914695446449656,208,2019
2019-08-04,19.03391323667584,0.29741085508104276,216,2019
2019-08-12,20.298584881950827,0.567404623918002,224,2019
2019-08-20,19.282054958921492,0.09980172168918136,232,2019
2019-08-28,18.174182723550235,0.15994302244240538,240,2019
2019-09-05,18.116549058394,0.19533783045268274,248,2019
2019-09-13,18.662377142137096,0.26385104595040687,256,2019
2019-09-21,14.206476980640042,0.3106296599911208,264,2019
2019-09-29,13.694729053612912,0.22659313523201355,272,2019
2019-10-07,12.937397115370807,0.05556499669637312,280,2019
2019-10-15,11.468691640430027,0.33978628357322077,288,2019
2019-10-31,10.54442318280538,0.17555340754303997,304,2019
2019-11-08,9.322157224019369,0.7093831567819356,312,2019
2019-11-16,9.935715539114815,0.17924518812937248,320,2019
2019-11-24,9.73085643149711,0.08528810549340353,328,2019
2019-12-02,8.528723913080553,0.132228489650683,336,2019
2019-12-10,7.44751841492123,0.47263035352936394,344,2019
2019-12-18,8.090184558521617,0.06622553154201088,352,2019
2019-12-26,8.035536289215088,0.6707752933705821,360,2019
2020-01-08,8.04515335776589,0.2548265763963722,8,2020
2020-01-16,7.09905219078064,0.12430361199717462,16,2020
2020-01-24,6.89458155632019,0.09933667031474838,24,2020
2020-02-01,7.424389580317906,0.18639544282385986,32,2020
2020-02-09,6.880341012137277,0.29536468110665964,40,2020
2020-02-17,7.038944300483255,0.20008958375363142,48,2020
2020-02-25,6.745821167440975,0.1681181822742451,56,2020
2020-03-04,6.918568484923419,0.1948796341715228,64,2020
2020-03-12,7.473730246225993,0.07274908717744173,72,2020
2020-03-20,7.902564366658528,0.051428801202636085,80,2020
2020-03-28,7.964103669831247,0.09463534948947172,88,2020
2020-04-05,8.223615097277092,0.06892646217828104,96,2020
2020-04-13,9.47528142640085,0.23817823793716955,104,2020
2020-04-21,11.413209741765803,0.18117489629343617,112,2020
2020-04-29,10.20901291186993,0.7103246796003173,120,2020
2020-05-07,12.769288872227524,0.07683216295273478,128,2020
2020-05-15,14.588885965018436,0.4181592343900372,136,2020
2020-05-23,15.527275836828982,0.26135497599060703,144,2020
2020-05-31,17.108489354451496,0.28345649775862497,152,2020
2020-06-08,16.216142654418945,0.5958290456068779,160,2020
2020-06-16,14.98327301394555,0.31310611890803447,168,2020
2020-06-24,17.116197990648676,0.1954514804499935,176,2020
2020-07-02,17.29131947141705,0.28470280778121476,184,2020
2020-07-10,18.82102535616967,0.9829001618883406,192,2020
2020-07-18,18.769577250761145,0.2767261351407398,200,2020
2020-07-26,19.37302976666075,0.14750336149672014,208,2020
2020-08-03,21.088344053788617,0.1979555300943496,216,2020
2020-08-11,19.138518998117156,0.387922487356228,224,2020
2020-08-19,18.94527441082579,0.11713202164388709,232,2020
2020-08-27,17.81331819476503,0.3438852970770571,240,2020
2020-09-04,17.72086831295129,0.13308740971929958,248,2020
2020-09-12,18.273420507257637,0.11226631677007279,256,2020
2020-09-20,16.25896659041896,0.3083276340739608,264,2020
2020-09-28,14.265027219598943,0.2818095974312677,272,2020
2020-10-06,15.472032710484095,0.30512287831820584,280,2020
2020-10-14,13.944410237399014,0.551470582483106,288,2020
2020-10-22,11.74779246194022,0.17660971674380682,296,2020
2020-10-30,11.155474771772113,0.19006510795591905,304,2020
2020-11-07,10.248444393702917,0.15489087587421366,312,2020
2020-11-15,9.815611430576869,0.19894005528897962,320,2020
2020-11-23,8.6399993896484375,0,328,2020
